-7.5508413315 -7.3828458786 -7.2148504257 -7.0468549728 -6.8788595200 -6.7108645439 -6.5428690910 -6.3748736382 -6.2068781853 -6.0388827324 -5.8708872795 -5.7028923035 -5.5348968506 -5.3669013977 -5.1989059448 -5.0309104919 -4.8629150391 -4.6949195862 -4.5269241333 -4.3589286804 -4.1909332275 -4.0229377747 -3.8549427986 -3.6869473457 -3.5189518929 -3.3509564400 -3.1829609871 -3.0149655342 -2.8469705582 -2.6789751053 -2.5109796524 -2.3429841995 -2.1749887466 -2.0069932938 -1.8389978409 -1.6710023880 -1.5030069351 -1.3350119591 -1.1670165062 -0.9990210533 -0.8310256004 -0.6630301476 -0.4950346947 -0.3270392418 -0.1590442657 0.0089511871 0.1769466400 0.3449420929 0.5129375458 0.6809329987 0.8489282727
-1.8245865107 -1.7405943871 -1.6566023827 -1.5726102591 -1.4886181355 -1.4046261311 -1.3206340075 -1.2366418839 -1.1526498795 -1.0686577559 -0.9846656322 -0.9006735682 -0.8166815042 -0.7326893806 -0.6486972570 -0.5647052526 -0.4807131290 -0.3967210054 -0.3127290010 -0.2287368774 -0.1447447538 -0.0607527494 0.0232393742 0.1072314978 0.1912235022 0.2752157450 0.3592077494 0.4431997538 0.5271919966 0.6111840010 0.6951760054 0.7791682482 0.8631602526 0.9471522570 1.0311444998 1.1151365042 1.1991285086 1.2831207514 1.3671127558 1.4511047602 1.5350970030 1.6190890074 1.7030810118 1.7870732546 1.8710652590 1.9550572634 2.0390496254 2.1230416298 2.2070336342 2.2910256386 2.3750178814
